product_id,category,supplier_id,unit_cost,holding_rate_annual,order_cost,lead_time_mean_days,lead_time_std_days,service_level_target,avg_monthly_demand,std_monthly_demand,total_demand,max_monthly_demand,min_monthly_demand,demand_cv,on_time_delivery_rate,lead_time_variability,avg_daily_demand,std_daily_demand,eoq,z_score,safety_stock,reorder_point,current_stock,stock_status,overstock_qty,annual_holding_cost,excess_holding_cost,annual_spend,cumulative_spend_pct,abc_class,xyz_class,abc_xyz
SKU-0157,MRO,SUP_021,128.37,0.25954499607897297,287.33,11.7,2.4435542807060524,0.95,67.95833333333333,14.624218051683595,1631,90,38,0.21519388917253607,0.9429785781500624,2.1846627708382096,2.2652777777777775,2.670004704260452,119.0,1.6448536269514722,15.0,42.0,49.0,Optimal,0.0,1632.5717661862302,0.0,106139.70354166666,0.7368514207465302,A,X,AX
SKU-0035,Finished Goods,SUP_022,723.36,0.25181230762264945,78.19,40.3,6.3483197960920466,0.9,11.875,3.579075664008188,285,18,6,0.3013958453901632,0.8135422589113263,7.290769857226075,0.3958333333333333,0.6534468253983551,11.0,1.2815515655446004,5.0,21.0,42.0,Overstock,31.0,7650.339935360627,5646.679476099511,104510.45,0.7393485308115635,A,Y,AY
SKU-0098,Components,SUP_007,62.32,0.20167398000907757,445.81,14.0,3.073471191567569,0.99,136.125,24.08014245949482,3267,185,105,0.17689728161245047,0.7277648505617856,1.7860320945397483,4.5375,4.396412404334415,343.0,2.3263478740408408,38.0,102.0,326.0,Overstock,0.0,4097.273113538023,0.0,103213.60499999998,0.7418146548392934,A,X,AX
SKU-0397,Finished Goods,SUP_019,122.64,0.26407030280112004,243.47,21.8,5.066184599301267,0.99,67.33333333333333,17.936280130716522,1616,101,37,0.2663803979809385,0.6202328712213413,1.0680980170352514,2.2444444444444445,3.2747017417750497,111.0,2.3263478740408408,36.0,85.0,282.0,Overstock,171.0,9132.73410581928,5537.93451097552,100469.41333333334,0.7442152107957807,A,Y,AY
SKU-0150,Components,SUP_024,70.78,0.20009336886590565,335.6,8.6,2.017339269988697,0.9,112.91666666666667,17.539809791905725,2710,155,91,0.15533410885820567,0.756799182016661,4.544486498706474,3.763888888888889,3.2023164924589196,255.0,1.2815515655446004,13.0,45.0,56.0,Optimal,0.0,793.106084306413,0.0,97238.94027777777,0.7465385797649202,A,X,AX
SKU-0252,Components,SUP_002,208.1,0.2613970269506019,183.76,14.9,1.803929543754373,0.9,38.0,7.217129382361047,912,51,25,0.18992445743055386,0.8140031365415316,1.1432298333284872,1.2666666666666666,1.317661521050824,56.0,1.2815515655446004,7.0,26.0,49.0,Overstock,0.0,2665.4393441125926,0.0,96211.56666666667,0.7488374012846434,A,X,AX
SKU-0380,Components,SUP_014,160.89,0.25550419287462783,456.1,13.8,3.3013909605806737,0.95,49.041666666666664,9.507338889175204,1177,74,35,0.19386247522532277,0.8732840594429538,3.22385919463946,1.6347222222222222,1.7357946571491225,115.0,1.6448536269514722,11.0,34.0,58.0,Overstock,0.0,2384.2680363127342,0.0,95998.81729166665,0.7511311394982891,A,X,AX
SKU-0411,Components,SUP_020,62.77,0.2046678864521623,320.48,21.4,4.525403085772474,0.95,125.33333333333333,21.91419366661642,3008,172,87,0.17484728989321613,0.9168703213669384,2.745499258219079,4.177777777777778,4.00096606691422,276.0,1.6448536269514722,31.0,120.0,191.0,Overstock,0.0,2453.7776174270257,0.0,95717.27555555556,0.7534181507224045,A,X,AX
SKU-0160,MRO,SUP_010,95.95,0.2199315915809308,85.73,43.6,10.837926624784428,0.99,81.66666666666667,14.965661177935093,1960,105,52,0.18325299401553174,0.7240251807097144,3.012142758255915,2.7222222222222223,2.7323434050447952,90.0,2.3263478740408408,42.0,161.0,217.0,Optimal,127.0,4579.228658045297,2680.0093989481697,95336.98611111112,0.7556960755384204,A,X,AX
SKU-0381,Raw Materials,SUP_019,53.6,0.226053949727414,79.9,6.6,1.165294369056032,0.95,143.875,24.76026357238374,3453,183,113,0.17209566340492607,0.6202328712213413,1.0680980170352514,4.795833333333333,4.520584962789341,152.0,1.6448536269514722,19.0,51.0,127.0,Overstock,0.0,1538.7944465844528,0.0,93825.68333333333,0.7579378901915035,A,X,AX
SKU-0262,Finished Goods,SUP_006,33.25,0.21677593508772897,85.54,43.5,9.711814227553798,0.95,231.66666666666666,33.326665999866634,5560,306,183,0.14385611222964015,0.8762579648400775,7.498307156614985,7.722222222222222,6.084588911522472,259.0,1.6448536269514722,68.0,404.0,1107.0,Overstock,848.0,7979.034424725356,6112.214265733606,93718.81944444445,0.7601771515028628,A,X,AX
SKU-0436,MRO,SUP_015,44.93,0.27963343376272476,268.52,34.2,3.5733930818684576,0.9,169.29166666666666,23.210715603802043,4063,206,121,0.13710489158042063,0.8736899660524917,5.95343633063465,5.643055555555555,4.237677504013174,297.0,1.2815515655446004,33.0,226.0,318.0,Optimal,21.0,3995.329796909033,263.8425337581437,92543.00743055553,0.7623883186665608,A,X,AX
SKU-0030,Raw Materials,SUP_015,39.61,0.23801723692273324,252.38,39.2,11.023722554173082,0.99,189.625,27.047160905416266,4551,246,143,0.14263499488683595,0.8736899660524917,5.95343633063465,6.320833333333334,4.938113381456114,351.0,2.3263478740408408,74.0,322.0,1063.0,Overstock,712.0,10021.81810804356,6712.638281210739,91384.39604166668,0.7645718026640236,A,X,AX
SKU-0153,Raw Materials,SUP_003,88.43,0.22503709362581853,242.37,20.5,5.487816518756401,0.95,82.625,14.064486574656598,1983,108,57,0.17022071497315097,0.7368533854673663,6.417050023017703,2.754166666666667,2.567812185555995,156.0,1.6448536269514722,20.0,76.0,221.0,Overstock,65.0,4397.90667184218,1293.5019623065236,88896.09979166668,0.7666958328019856,A,X,AX
SKU-0394,MRO,SUP_021,65.18,0.26177853298569453,343.53,40.8,5.864719402063087,0.95,110.33333333333333,20.92152348485971,2648,148,63,0.18962105877516353,0.9429785781500624,2.1846627708382096,3.6777777777777776,3.8197301166772517,232.0,1.6448536269514722,40.0,190.0,99.0,Low Stock,0.0,1689.2097532207495,0.0,87496.90777777779,0.7687864314844254,A,X,AX
SKU-0494,Raw Materials,SUP_014,185.34,0.18241917638913552,152.49,20.2,2.09734526670722,0.99,38.458333333333336,7.021576477678219,923,57,26,0.18257620310322561,0.8732840594429538,3.22385919463946,1.2819444444444446,1.2819586086906767,65.0,2.3263478740408408,14.0,40.0,97.0,Overstock,32.0,3279.5283047403504,1081.906244862796,86722.38791666667,0.77085852425343,A,X,AX
SKU-0313,Raw Materials,SUP_011,103.61,0.2318408021945204,138.24,44.8,6.303115772778459,0.99,68.41666666666667,15.296821683708952,1642,105,47,0.22358326456091038,0.6111030907304672,3.412069847795618,2.280555555555556,2.7928047647671828,98.0,2.3263478740408408,44.0,146.0,428.0,Overstock,330.0,10280.998920580183,7926.938420073506,86245.25180555557,0.7729192166181169,A,X,AX
SKU-0273,Finished Goods,SUP_019,63.16,0.1937109705728999,101.72,30.4,6.879027041007728,0.99,111.70833333333333,19.367115038836744,2681,145,83,0.17337215998958666,0.6202328712213413,1.0680980170352514,3.723611111111111,3.535935260189475,150.0,2.3263478740408408,45.0,158.0,202.0,Optimal,52.0,2471.42655007964,636.2088148719865,85841.89638888888,0.7749702714501862,A,X,AX
SKU-0297,MRO,SUP_012,72.12,0.27553346865039285,343.5,23.4,4.846872884946667,0.95,91.5,16.816141314096175,2196,125,56,0.18378296518137896,0.8380010001009066,2.5724785822722063,3.05,3.070193309308347,196.0,1.6448536269514722,25.0,96.0,155.0,Overstock,0.0,3080.0784326552816,0.0,80287.59000000001,0.7768886150137846,A,X,AX
SKU-0019,Components,SUP_010,86.95,0.24682127985550165,345.63,24.7,6.744561049010027,0.9,75.66666666666667,11.779372784168343,1816,100,54,0.1556745301872468,0.7240251807097144,3.012142758255915,2.5222222222222226,2.1506093957171446,172.0,1.2815515655446004,14.0,76.0,103.0,Optimal,0.0,2210.4943591938945,0.0,80047.13611111112,0.7788012133162523,A,X,AX
SKU-0462,Packaging,SUP_013,57.0,0.22982556822634537,293.63,43.1,12.310929685742263,0.9,111.91666666666667,17.23473910113112,2686,140,82,0.1539961796080219,0.8598776585888657,1.2301000859610869,3.7305555555555556,3.146618459468608,247.0,1.2815515655446004,26.0,187.0,534.0,Overstock,287.0,6995.4306456735,3759.7164706147837,77614.20833333334,0.7806556807003154,A,X,AX
SKU-0200,MRO,SUP_024,231.67,0.18809192830512522,175.67,19.7,4.587024376856535,0.9,27.333333333333332,8.31795682827829,656,43,13,0.3043154937174984,0.756799182016661,4.544486498706474,0.9111111111111111,1.5186441957340482,52.0,1.2815515655446004,9.0,27.0,65.0,Overstock,13.0,2832.3917069791432,566.4783413958286,77043.14555555554,0.7824965034525723,A,Y,AY
SKU-0117,Finished Goods,SUP_017,402.45,0.19041096493841664,285.5,25.8,6.913376290388442,0.95,15.708333333333334,5.614261085506433,377,31,8,0.3574065412523989,0.6134590463911125,7.693623307693682,0.5236111111111111,1.025019146751771,38.0,1.6448536269514722,9.0,23.0,73.0,Overstock,35.0,5594.055177281001,2682.081249381302,76915.46145833333,0.7843342753975241,A,Y,AY
SKU-0300,Raw Materials,SUP_022,159.6,0.24881347060865422,384.62,6.8,1.8269235881915211,0.99,38.708333333333336,8.195858798763881,929,54,24,0.21173370416612824,0.8135422589113263,7.290769857226075,1.2902777777777779,1.4963522474033906,96.0,2.3263478740408408,10.0,19.0,30.0,Overstock,0.0,1191.3188972742364,0.0,75163.84166666667,0.7861301951888214,A,X,AX
SKU-0033,Raw Materials,SUP_021,28.85,0.25648832615421285,269.41,40.7,4.491943404834594,0.9,211.66666666666666,30.50825500071097,5080,278,146,0.1441334881923353,0.9429785781500624,2.1846627708382096,7.055555555555555,5.570019818003062,433.0,1.2815515655446004,46.0,333.0,454.0,Optimal,21.0,3359.458447135265,155.39345240052987,74296.76388888889,0.7879053975432879,A,X,AX
SKU-0229,Finished Goods,SUP_025,95.67,0.1905664684261744,463.13,37.3,9.980796476394453,0.99,63.583333333333336,14.922747930495289,1526,95,38,0.23469590454252093,0.9567193828587935,3.7132271929890828,2.1194444444444445,2.7245085538319347,198.0,2.3263478740408408,39.0,118.0,64.0,Low Stock,0.0,1166.8156181972547,0.0,74010.04625000001,0.7896737492383046,A,X,AX
SKU-0271,Finished Goods,SUP_023,45.6,0.20598132087450344,424.12,10.9,1.9880686471743423,0.95,132.54166666666666,20.70072287472667,3181,167,89,0.156182756678227,0.8517523927053816,1.5594346490296955,4.418055555555555,3.7794176250503284,382.0,1.6448536269514722,21.0,69.0,51.0,Low Stock,0.0,479.0301598257452,0.0,73534.11666666665,0.791430729357055,A,X,AX
SKU-0489,Finished Goods,SUP_023,13.12,0.23877693608621983,140.59,33.0,7.953918360765718,0.95,458.1666666666667,68.22575483780598,10996,572,348,0.14891034158851796,0.8517523927053816,1.5594346490296955,15.272222222222222,12.456261642494518,707.0,1.6448536269514722,118.0,622.0,997.0,Overstock,290.0,3123.3551412468505,908.4984864208492,73135.61777777778,0.7931781879821524,A,X,AX
SKU-0007,Raw Materials,SUP_013,92.08,0.18057586604981216,267.34,11.0,2.897681912434287,0.99,64.625,9.819291128226597,1551,87,46,0.15194260933426068,0.8598776585888657,1.2301000859610869,2.154166666666667,1.7927490832133532,159.0,2.3263478740408408,14.0,38.0,124.0,Overstock,0.0,2061.800792487471,0.0,72399.81833333333,0.7949080658562478,A,X,AX
SKU-0072,Raw Materials,SUP_008,275.23,0.1843412532854819,294.59,21.3,3.8238287326352287,0.95,21.416666666666668,5.3804530815089215,514,34,10,0.25122738123777066,0.7427137844946728,6.8827027463360535,0.7138888888888889,0.9823318407802062,55.0,1.6448536269514722,8.0,23.0,12.0,Low Stock,0.0,608.8349177011582,0.0,71716.52819444446,0.7966216176052222,A,Y,AY
SKU-0298,Components,SUP_005,108.29,0.25869033862552954,477.74,26.9,7.1883132432549965,0.95,54.125,13.863660662196033,1299,78,31,0.25614153648399135,0.8365810040895567,5.360948873210735,1.8041666666666667,2.5311465580939254,150.0,1.6448536269514722,22.0,71.0,84.0,Optimal,0.0,2353.140448659722,0.0,71311.22104166668,0.798325485187966,A,Y,AY
SKU-0251,Components,SUP_020,111.08,0.2796696853852977,319.26,14.1,2.409045142752548,0.9,52.666666666666664,11.362281869209298,1264,80,31,0.21573952916220188,0.9168703213669384,2.745499258219079,1.7555555555555555,2.0744593614992985,115.0,1.2815515655446004,10.0,35.0,104.0,Overstock,0.0,3230.833699870282,0.0,71177.59555555554,0.8000261600034189,B,X,BX
SKU-0237,Components,SUP_004,140.72,0.22598004237693203,483.26,19.9,4.751919370230423,0.95,39.916666666666664,7.1439647174421275,958,52,26,0.17897197621984454,0.6695337803545037,7.670080852901598,1.3305555555555555,1.3043035419213578,121.0,1.6448536269514722,10.0,36.0,38.0,Optimal,0.0,1208.3966394047113,0.0,68341.05888888889,0.8016590603115361,B,X,BX
SKU-0248,Finished Goods,SUP_009,78.1,0.2492161341694132,55.58,20.9,2.7828273797146226,0.95,71.875,14.944280569473074,1725,100,46,0.207920425314408,0.8823859327646801,3.2950352631741895,2.3958333333333335,2.7284398578621842,71.0,1.6448536269514722,21.0,71.0,81.0,Optimal,10.0,1576.5661863691248,194.63780078631171,68296.82291666667,0.8032909036718413,B,X,BX
SKU-0166,Finished Goods,SUP_009,38.94,0.23209579772720423,369.61,36.3,7.873099084838912,0.95,142.83333333333334,22.779981041078244,3428,185,108,0.15948644836227474,0.8823859327646801,3.2950352631741895,4.761111111111111,4.1590364919128575,377.0,1.6448536269514722,41.0,214.0,314.0,Optimal,0.0,2837.872454138162,0.0,67670.14833333333,0.8049077736451834,B,X,BX
SKU-0051,Finished Goods,SUP_003,59.29,0.21072899649262866,491.58,43.3,9.887419880605513,0.95,93.54166666666667,15.553495809111793,2245,120,68,0.1662734518568744,0.7368533854673663,6.417050023017703,3.118055555555556,2.8396668342375313,299.0,1.6448536269514722,31.0,166.0,153.0,Optimal,0.0,1911.6006969133368,0.0,67477.37256944444,0.8065200375499427,B,X,BX
SKU-0156,Components,SUP_019,25.64,0.24649117244872182,301.89,5.2,1.4900189284580718,0.95,215.70833333333334,29.74453426834213,5177,272,148,0.13789237443311012,0.6202328712213413,1.0680980170352514,7.190277777777778,5.430584127085469,501.0,1.6448536269514722,20.0,57.0,46.0,Low Stock,0.0,290.7215484329205,0.0,67290.93361111112,0.8081278467939541,B,X,BX
SKU-0126,Components,SUP_024,108.26,0.2026656402226988,121.08,34.9,9.87354967366294,0.9,51.041666666666664,11.047247017545443,1225,74,29,0.2164358599355842,0.756799182016661,4.544486498706474,1.7013888888888888,2.016942129947103,83.0,1.2815515655446004,15.0,74.0,156.0,Overstock,73.0,3422.730824839463,1601.6625013671844,67230.21180555556,0.8097342051875307,B,X,BX
SKU-0355,Raw Materials,SUP_003,62.17,0.24018815896363221,76.79,31.5,7.82619507935425,0.99,88.79166666666667,13.993722712785145,2131,113,64,0.157601757441034,0.7368533854673663,6.417050023017703,2.9597222222222226,2.55489253108827,105.0,2.3263478740408408,34.0,127.0,154.0,Optimal,49.0,2299.6046677864283,731.6923942956818,67162.16465277779,0.8113389377032157,B,X,BX
SKU-0042,Components,SUP_001,42.29,0.20434822965762994,59.82,32.5,3.6942958020147314,0.9,129.08333333333334,23.816174019509017,3098,181,82,0.1845023164842532,0.8419002694087007,7.907587662689092,4.302777777777778,4.348218581317857,147.0,1.2815515655446004,33.0,173.0,506.0,Overstock,359.0,4372.794635903912,3102.4373009674005,66417.03236111111,0.8129258664744399,B,X,BX
SKU-0021,Packaging,SUP_018,121.09,0.22634940438005724,81.03,39.6,6.413519844936067,0.99,44.791666666666664,9.098395303648292,1075,71,29,0.20312696491865956,0.8098475389592672,3.0584038505506066,1.4930555555555556,1.6611321149690783,57.0,2.3263478740408408,24.0,83.0,147.0,Overstock,90.0,4029.0714583280264,2466.778443874302,65989.84548611112,0.8145025882984619,B,X,BX
SKU-0212,MRO,SUP_003,116.54,0.24062529377509775,404.8,24.7,6.563064653656042,0.9,46.375,9.508863142398756,1113,61,27,0.20504287099512142,0.7368533854673663,6.417050023017703,1.5458333333333334,1.736072946440419,128.0,1.2815515655446004,11.0,49.0,60.0,Optimal,0.0,1682.5483041929936,0.0,65755.26708333334,0.8160737052466976,B,X,BX
SKU-0348,Raw Materials,SUP_021,58.83,0.2443904253541131,420.71,17.9,4.589416718225494,0.9,90.70833333333333,13.479385764184887,2177,112,68,0.1486014048417259,0.9429785781500624,2.1846627708382096,3.023611111111111,2.4609878814526915,254.0,1.2815515655446004,13.0,67.0,77.0,Optimal,0.0,1107.0666317158505,0.0,64925.85020833332,0.8176250046051453,B,X,BX
SKU-0379,Finished Goods,SUP_008,26.11,0.20522410201733615,104.25,25.2,2.907937213679605,0.9,204.29166666666666,24.828943780905423,4903,242,139,0.12153674296180506,0.7427137844946728,6.8827027463360535,6.809722222222222,4.533124195943169,311.0,1.2815515655446004,31.0,203.0,301.0,Optimal,0.0,1612.8787924054666,0.0,64897.6742361111,0.819175630743797,B,X,BX
SKU-0470,Finished Goods,SUP_012,71.75,0.22401989979554907,166.7,25.6,6.678599985548664,0.95,73.0,10.266026706950752,1752,96,51,0.1406305028349418,0.8380010001009066,2.5724785822722063,2.433333333333333,1.8743114677824682,136.0,1.6448536269514722,16.0,78.0,50.0,Low Stock,0.0,803.6713905165323,0.0,63725.95833333333,0.8206982606048114,B,X,BX
SKU-0102,Packaging,SUP_018,61.09,0.2407094036088781,493.25,19.3,2.5276384446271987,0.95,85.54166666666667,16.148708836976695,2053,119,56,0.18878178864463743,0.8098475389592672,3.0584038505506066,2.851388888888889,2.948337368198384,264.0,1.6448536269514722,21.0,76.0,52.0,Low Stock,0.0,764.6567482562509,0.0,63579.84173611112,0.8222173992434113,B,X,BX
SKU-0261,Packaging,SUP_021,25.26,0.1994622511820765,133.4,26.8,7.82486462254412,0.95,203.58333333333334,28.487856553529838,4886,255,149,0.1399321648147188,0.9429785781500624,2.1846627708382096,6.786111111111111,5.201147216446556,362.0,1.6448536269514722,45.0,227.0,598.0,Overstock,236.0,3012.9730459858333,1189.0662857067837,62567.26583333334,0.8237123440001703,B,X,BX
SKU-0037,Components,SUP_013,175.26,0.18182325826763615,112.66,25.4,4.333029197537971,0.99,29.291666666666668,6.16073941543769,703,41,16,0.2103239629736907,0.8598776585888657,1.2301000859610869,0.976388888888889,1.1247919829154711,50.0,2.3263478740408408,13.0,38.0,90.0,Overstock,40.0,2867.970981958732,1274.6537697594365,62459.49958333333,0.8252047138547303,B,X,BX
SKU-0026,MRO,SUP_001,27.18,0.18256420658064357,457.81,27.9,4.187610875262144,0.99,185.91666666666666,30.765475662723357,4462,269,144,0.16547992288331703,0.8419002694087007,7.907587662689092,6.197222222222222,5.616981670949928,646.0,2.3263478740408408,72.0,245.0,817.0,Overstock,171.0,4054.0317251821657,848.5182680613835,61480.782499999994,0.8266736988297914,B,X,BX
SKU-0083,Components,SUP_022,106.29,0.27000231233980115,295.44,25.0,7.257116104227829,0.95,47.291666666666664,10.964286557279726,1135,76,33,0.23184394482353607,0.8135422589113263,7.290769857226075,1.5763888888888888,2.001795691457588,109.0,1.6448536269514722,17.0,56.0,53.0,Optimal,0.0,1521.0229262656658,0.0,61157.346875,0.8281349558278455,B,X,BX
SKU-0112,Raw Materials,SUP_024,12.7,0.22281996149256147,419.95,14.7,3.1838026070045333,0.9,394.7083333333333,52.04469581349132,9473,494,314,0.13185608566703175,0.756799182016661,4.544486498706474,13.156944444444443,9.502017965181293,1194.0,1.2815515655446004,49.0,242.0,664.0,Overstock,0.0,1878.9961712744723,0.0,60989.01597222221,0.8295921908281799,B,X,BX
SKU-0491,Components,SUP_014,110.63,0.21622354416522885,67.76,27.5,6.422683253817341,0.9,45.25,8.89675075030449,1086,64,29,0.19661327624982297,0.8732840594429538,3.22385919463946,1.5083333333333333,1.6243170248142602,56.0,1.2815515655446004,11.0,52.0,64.0,Optimal,8.0,1530.9318842239531,191.36648552799414,60906.424583333326,0.8310474524393607,B,X,BX
SKU-0105,Finished Goods,SUP_015,52.47,0.21909059959055147,79.34,40.5,11.202249981121161,0.99,93.33333333333333,18.29864966903692,2240,122,65,0.1960569607396813,0.8736899660524917,5.95343633063465,3.111111111111111,3.340861065205321,125.0,2.3263478740408408,50.0,176.0,345.0,Overstock,220.0,3966.0108973781007,2529.0504273135716,59582.600000000006,0.8324710833792415,B,X,BX
SKU-0363,Components,SUP_014,41.87,0.20246156118438519,238.53,19.9,4.593448293370937,0.95,116.95833333333333,22.004898993409284,2807,150,74,0.18814306228778868,0.8732840594429538,3.22385919463946,3.898611111111111,4.017526518104329,283.0,1.6448536269514722,30.0,108.0,366.0,Overstock,83.0,3102.605997445216,703.5964420435872,59580.7192361111,0.8338946693812769,B,X,BX
SKU-0094,Packaging,SUP_014,64.21,0.23866084631754741,390.54,21.2,5.116110648285728,0.95,75.70833333333333,16.75521766019707,1817,108,48,0.2213127263867527,0.8732840594429538,3.22385919463946,2.523611111111111,3.059070222799621,217.0,1.6448536269514722,23.0,77.0,23.0,Critical Understock,0.0,352.46149766714353,0.0,59144.99034722221,0.835307844338349,B,X,BX
SKU-0167,Components,SUP_012,54.33,0.24235856880027598,191.46,30.8,6.396124770455194,0.95,88.83333333333333,13.665782933604858,2132,114,62,0.15383620563157438,0.8380010001009066,2.5724785822722063,2.961111111111111,2.4950191929015015,177.0,1.6448536269514722,23.0,114.0,55.0,Critical Understock,0.0,724.2037573605446,0.0,58720.165833333325,0.8367108687930599,B,X,BX
SKU-0058,Raw Materials,SUP_010,28.32,0.22135491015253517,323.84,34.5,5.3671841550190145,0.9,169.66666666666666,27.485437514478807,4072,215,125,0.16199668476117177,0.7240251807097144,3.012142758255915,5.655555555555555,5.018131376526256,462.0,1.2815515655446004,38.0,233.0,114.0,Critical Understock,0.0,714.6399003292568,0.0,58460.34666666666,0.8381076852842975,B,X,BX
SKU-0171,MRO,SUP_014,93.81,0.2626067630252529,211.01,25.0,5.8323152376341785,0.95,51.041666666666664,11.188033850917476,1225,70,33,0.21919413258940362,0.8732840594429538,3.22385919463946,1.7013888888888888,2.0426461714262976,103.0,1.6448536269514722,17.0,60.0,120.0,Overstock,17.0,2956.216852727877,418.79738746978256,58256.661458333336,0.8394996350432244,B,X,BX
SKU-0211,Packaging,SUP_006,86.06,0.22870619188189362,394.73,21.5,3.6712933825666747,0.95,55.541666666666664,10.496289889731294,1333,77,33,0.18898046313094605,0.8762579648400775,7.498307156614985,1.8513888888888888,1.916351580906414,165.0,1.6448536269514722,15.0,55.0,119.0,Overstock,0.0,2342.2121299293362,0.0,58155.64263888888,0.8408891711190145,B,X,BX
SKU-0263,Raw Materials,SUP_006,88.35,0.22141297525289272,157.78,8.0,1.6910055090753535,0.95,53.666666666666664,10.390910185963193,1288,75,38,0.1936194444589415,0.8762579648400775,7.498307156614985,1.7888888888888888,1.8971119672874137,103.0,1.6448536269514722,10.0,24.0,25.0,Optimal,0.0,489.04590908982675,0.0,57687.641666666656,0.8422675250600211,B,X,BX
SKU-0162,Packaging,SUP_021,60.42,0.27924835021583755,134.34,43.0,8.784461607835167,0.9,78.125,9.533978137715376,1875,95,66,0.12203492016275681,0.9429785781500624,2.1846627708382096,2.6041666666666665,1.7406582962626023,123.0,1.2815515655446004,15.0,127.0,148.0,Optimal,25.0,2497.083427366054,421.80463300102264,57430.46875,0.8436397342654661,B,X,BX
SKU-0110,Raw Materials,SUP_006,66.5,0.2495144554047594,97.46,7.9,1.434879671569383,0.95,70.04166666666667,11.994488468592083,1681,91,50,0.17124790199060677,0.8762579648400775,7.498307156614985,2.3347222222222226,2.1898839666611596,100.0,1.6448536269514722,11.0,29.0,94.0,Overstock,0.0,1559.714860735151,0.0,56669.5451388889,0.8449937624181262,B,X,BX
SKU-0325,Finished Goods,SUP_010,148.27,0.2537508359459007,307.42,41.3,12.36672624323837,0.99,29.833333333333332,5.8878405775518985,716,40,18,0.19735778472241,0.7240251807097144,3.012142758255915,0.9944444444444444,1.07496769977314,77.0,2.3263478740408408,16.0,57.0,25.0,Critical Understock,0.0,940.5909111424675,0.0,53817.891388888886,0.8462796548649204,B,X,BX
SKU-0214,Components,SUP_015,21.08,0.19748386272604126,167.13,26.2,4.232850158007107,0.99,208.75,33.50827282666308,5010,267,155,0.16051867222353572,0.8736899660524917,5.95343633063465,6.958333333333333,6.1177456300669215,452.0,2.3263478740408408,75.0,257.0,683.0,Overstock,231.0,2843.3015613389607,961.6437198672033,53538.80833333333,0.8475588790684239,B,X,BX
SKU-0144,Components,SUP_022,38.23,0.22652056122837183,411.62,36.6,5.642302321230639,0.95,114.875,16.203361165001485,2757,151,81,0.14105211025028497,0.8135422589113263,7.290769857226075,3.8291666666666666,2.9583154724915004,365.0,1.6448536269514722,31.0,171.0,250.0,Optimal,0.0,2164.970263940164,0.0,53432.000208333324,0.8488355512625929,B,X,BX
SKU-0010,MRO,SUP_014,70.37,0.21961726916092555,377.57,24.3,2.681109987257691,0.95,62.041666666666664,15.21006293520029,1489,89,41,0.24515883844513564,0.8732840594429538,3.22385919463946,2.0680555555555555,2.7769648568941454,192.0,1.6448536269514722,23.0,73.0,204.0,Overstock,12.0,3152.7113150942837,185.45360677025198,53118.110347222224,0.8501047235605171,B,X,BX
SKU-0317,Components,SUP_003,45.77,0.24802277792083535,282.46,15.4,3.208623769944095,0.95,93.33333333333333,17.018319200373377,2240,123,64,0.18233913428971477,0.7368533854673663,6.417050023017703,3.111111111111111,3.10710577228926,238.0,1.6448536269514722,21.0,69.0,72.0,Optimal,0.0,817.3441832714377,0.0,51974.37777777779,0.851346568197802,B,X,BX
SKU-0341,Components,SUP_023,26.91,0.2569223147838134,227.56,5.5,0.5558448232351806,0.99,158.08333333333334,19.305139362281267,3794,203,117,0.12212001705185829,0.8517523927053816,1.5594346490296955,5.269444444444445,3.524620101500782,356.0,2.3263478740408408,20.0,49.0,160.0,Overstock,0.0,1106.204718533187,0.0,51757.27375000001,0.8525832254815455,B,X,BX
SKU-0471,Raw Materials,SUP_012,46.15,0.1947452526706284,137.58,25.4,6.172708819321195,0.95,91.54166666666667,17.705266145284643,2197,131,67,0.19341210172363743,0.8380010001009066,2.5724785822722063,3.051388888888889,3.232524551468313,185.0,1.6448536269514722,27.0,105.0,168.0,Overstock,0.0,1509.898893005916,0.0,51399.882986111115,0.8538113434845409,B,X,BX
SKU-0146,Raw Materials,SUP_008,69.57,0.236229681587791,485.21,22.4,2.5201178049279487,0.9,59.125,12.269837531258444,1419,81,43,0.2075236791756185,0.7427137844946728,6.8827027463360535,1.9708333333333334,2.240155597597916,206.0,1.2815515655446004,14.0,58.0,65.0,Optimal,0.0,1068.2424316240702,0.0,50045.469375,0.8550070999403367,B,X,BX
SKU-0463,MRO,SUP_008,28.21,0.1877058279134331,119.37,6.7,1.91504695682072,0.95,145.25,15.86971411484644,3486,176,105,0.10925792850152455,0.7427137844946728,6.8827027463360535,4.841666666666667,2.897400133953175,282.0,1.6448536269514722,16.0,48.0,39.0,Low Stock,0.0,206.51207481207996,0.0,49852.94708333334,0.8561982563838634,B,X,BX
SKU-0053,Finished Goods,SUP_023,29.75,0.23391612766752545,344.38,44.9,10.167893739666006,0.95,136.54166666666666,18.268478832146357,3277,170,100,0.13379416904837124,0.8517523927053816,1.5594346490296955,4.551388888888889,3.335352649224064,405.0,1.6448536269514722,37.0,241.0,647.0,Overstock,242.0,4502.4761043764465,1684.0791611423494,49422.394097222226,0.8573791254523462,B,X,BX
